"Serial","ID","Asset Number","Friendly Name","Username","First Name","Last Name","Email","Model","OS","IMEI","Wi-Fi MAC Address","Last Seen","Tags","Organization Group"
"D1WQCV7K14","SC330","จักราชวิทยา_SC330","จักราชวิทยา_SC330_D1WQCV7K14","Student_66_1030201383","Student66","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850771318","AC:82:F0:A7:43:E5","6/8/2026 2:31:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HFJ44NJKQ0","SC47","จักราชวิทยา_SC47","จักราชวิทยา_SC47_HFJ44NJKQ0","Student_10_1030201383","Student10","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357585650989790","AC:82:F0:9A:9D:8D","6/8/2026 2:31:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"GF36NH7XCJ","SC638","จักราชวิทยา_SC638","จักราชวิทยา_SC638_GF36NH7XCJ","Student_128_1030201383","Student128","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850886157","AC:82:F0:A0:55:AD","6/8/2026 2:31:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FQG7FYF63H","SC21","จักราชวิทยา_SC21","จักราชวิทยา_SC21_FQG7FYF63H","Student_05_1030201383","Student05","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650077349","AC:82:F0:A2:AD:61","6/8/2026 2:31:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"K3X4V7GCQL","SC684","จักราชวิทยา_SC684","จักราชวิทยา_SC684_K3X4V7GCQL","Student_137_1030201383","Student137","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850435013","AC:82:F0:A8:C2:51","6/8/2026 2:31:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HQ9XT46TX4","SC284","จักราชวิทยา_SC284","จักราชวิทยา_SC284_HQ9XT46TX4","Student_57_1030201383","Student57","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850656402","AC:82:F0:A8:25:ED","6/8/2026 2:31:13 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JXV7F9HP77","SC74","จักราชวิทยา_SC74","จักราชวิทยา_SC74_JXV7F9HP77","Student_15_1030201383","Student15","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650171001","AC:82:F0:A1:20:14","6/8/2026 2:31:13 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"K4X9R70K2Q","SC278","จักราชวิทยา_SC278","จักราชวิทยา_SC278_K4X9R70K2Q","Student_56_1030201383","Student56","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.4.2","357879850596392","AC:82:F0:9E:C0:33","6/8/2026 2:31:13 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HDX11QL6F9","SC10","จักราชวิทยา_SC10","จักราชวิทยา_SC10_HDX11QL6F9","Student_02_1030201383","Student02","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850085206","AC:82:F0:9E:9F:5B","6/8/2026 2:31:13 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HWLGDJM71K","SC54","จักราชวิทยา_SC54","จักราชวิทยา_SC54_HWLGDJM71K","Student_11_1030201383","Student11","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1 (a)","357879850222817","AC:82:F0:AC:2A:E6","6/8/2026 2:31:12 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JVXWW7DJCD","SC63","จักราชวิทยา_SC63","จักราชวิทยา_SC63_JVXWW7DJCD","Student_13_1030201383","Student13","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650460933","AC:82:F0:A4:A9:DD","6/8/2026 2:31:12 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FWP2054757","SC168","จักราชวิทยา_SC168","จักราชวิทยา_SC168_FWP2054757","Student_34_1030201383","Student34","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650794067","AC:82:F0:A5:F7:D0","6/8/2026 2:31:12 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HLW9QYQQK5","TC81","จักราชวิทยา_TC81","จักราชวิทยา_TC81_HLW9QYQQK5","Teacher_17_1030201383","Teacher17","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850253283","AC:82:F0:9D:82:B4","6/8/2026 2:31:05 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"HHFM9NLVY4","SC759","จักราชวิทยา_SC759","จักราชวิทยา_SC759_HHFM9NLVY4","Student_152_1030201383","Student152","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850965456","AC:82:F0:A7:7E:EF","6/8/2026 2:30:56 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"G6933T2002","SC897","จักราชวิทยา_SC897","จักราชวิทยา_SC897_G6933T2002","Student_180_1030201383","Student180","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850025723","AC:82:F0:AE:96:EF","6/8/2026 2:30:54 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LGQ2364YXQ","SC346","จักราชวิทยา_SC346","จักราชวิทยา_SC346_LGQ2364YXQ","Student_70_1030201383","Student70","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850360054","AC:82:F0:AC:33:4D","6/8/2026 2:30:43 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"DJ2JHCX34J","SC621","จักราชวิทยา_SC621","จักราชวิทยา_SC621_DJ2JHCX34J","Student_125_1030201383","Student125","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850929734","AC:82:F0:9C:FF:02","6/8/2026 2:30:42 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"J4K3V6YC9M","SC878","จักราชวิทยา_SC878","จักราชวิทยา_SC878_J4K3V6YC9M","Student_176_1030201383","Student176","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850411634","AC:82:F0:A3:9D:AB","6/8/2026 2:30:12 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"C6WX6MCWRN","SC932","จักราชวิทยา_SC932","จักราชวิทยา_SC932_C6WX6MCWRN","Student_187_1030201383","Student187","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850240942","AC:82:F0:A4:3F:B1","6/8/2026 2:30:12 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"K90971V2KM","SC777","จักราชวิทยา_SC777","จักราชวิทยา_SC777_K90971V2KM","Student_156_1030201383","Student156","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850086089","AC:82:F0:9A:8E:F1","6/8/2026 2:28:57 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JXJWYG5V23","SC1079","จักราชวิทยา_SC1079","จักราชวิทยา_SC1079_JXJWYG5V23","Student_216_1030201383","Student216","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850071156","AC:82:F0:9E:51:9D","6/8/2026 2:27:58 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"J6R627KTFH","SC560","จักราชวิทยา_SC560","จักราชวิทยา_SC560_J6R627KTFH","Student_112_1030201383","Student112","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850753050","AC:82:F0:AD:C7:C1","6/8/2026 2:27:55 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"C590TLW7NY","SC269","จักราชวิทยา_SC269","จักราชวิทยา_SC269_C590TLW7NY","Student_54_1030201383","Student54","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.3.1 (a)","357879850875325","AC:82:F0:AC:0A:B8","6/8/2026 2:27:52 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"MRP6NX63Q2","SC158","จักราชวิทยา_SC158","จักราชวิทยา_SC158_MRP6NX63Q2","Student_32_1030201383","Student32","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850482247","AC:82:F0:A1:A1:C6","6/8/2026 2:27:46 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"J0VJ4M2K6V","SC240","จักราชวิทยา_SC240","จักราชวิทยา_SC240_J0VJ4M2K6V","Student_48_1030201383","Student48","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850934346","AC:82:F0:A9:85:10","6/8/2026 2:27:40 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"DDXW77R37L","TC111","จักราชวิทยา_TC111","จักราชวิทยา_TC111_DDXW77R37L","Teacher_23_1030201383","Teacher23","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850066727","AC:82:F0:A2:FD:24","6/8/2026 2:26:58 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"HFQC6J62J3","SC972","จักราชวิทยา_SC972","จักราชวิทยา_SC972_HFQC6J62J3","Student_195_1030201383","Student195","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850835105","AC:82:F0:A3:B8:7C","6/8/2026 2:26:32 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FYQJ45VYW7","SC452","จักราชวิทยา_SC452","จักราชวิทยา_SC452_FYQJ45VYW7","Student_91_1030201383","Student91","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850912722","AC:82:F0:A9:2B:00","6/8/2026 2:26:31 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"J3DT2W4LXH","SC883","จักราชวิทยา_SC883","จักราชวิทยา_SC883_J3DT2W4LXH","Student_177_1030201383","Student177","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850229440","AC:82:F0:A5:D0:CE","6/8/2026 2:26:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JTH2R24M0M","SC955","จักราชวิทยา_SC955","จักราชวิทยา_SC955_JTH2R24M0M","Student_191_1030201383","Student191","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850988722","AC:82:F0:AD:19:8C","6/8/2026 2:26:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"H499XJ4PRG","SC775","จักราชวิทยา_SC775","จักราชวิทยา_SC775_H499XJ4PRG","Student_155_1030201383","Student155","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850227154","AC:82:F0:AD:D1:FC","6/8/2026 2:26:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HQ679WQR96","SC903","จักราชวิทยา_SC903","จักราชวิทยา_SC903_HQ679WQR96","Student_181_1030201383","Student181","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850653375","AC:82:F0:A3:3E:8B","6/8/2026 2:26:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"GV7Y79G5Q7","SC1107","จักราชวิทยา_SC1107","จักราชวิทยา_SC1107_GV7Y79G5Q7","Student_222_1030201383","Student222","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850740636","AC:82:F0:AE:67:02","6/8/2026 2:26:18 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
